index,project_name,create_time,project_language,contributor,star,fork,issues,watch,project_commits,code_language,keyword_index,matched_keyword,path_of_first_file_commit,final_change_commit_path,code_granularity_data,code_func_type,number_of_bug_or_vulnerability_all_commit,comments,start_end_line_data,first_loc,final_start_end_line_data,final_loc_add,final_loc_minus,final_change_type,test_code_data,regular_expression_data,number_of_commits,number_of_change_commit_to_first,change_commit_to_first_index,change_commit_to_first_hash,change_commit_to_first_blocks,number_of_all_change_commit,all_change_commit_index,all_change_commit_hash,all_change_commit_blocks,number_of_all_change_fix_commit,real_fixed_commit_number,real_fixed_commit_hash,real_fixed_commit_reason,all_change_fix_commit_index,all_change_fix_commit_hash,all_change_fix_commit_blocks,project_lines,project_locs,project_statements,project_functions,project_classes,project_files,project_density_comments,project_comments,project_duplicated_lines,project_duplicated_blocks,project_duplicated_files,project_duplicated_lines_density,project_vulnerability,project_bugs,project_code_smells,project_sqale_index,project_sqale_debt_ratio,project_complexity_all,project_cognitive_complexity_all,project_complexity_mean_method,project_cognitive_complexity_mean_method,code_lines,code_locs,code_statements,code_functions,code_classes,code_files,code_density_comments,code_comments,code_duplicated_lines,code_duplicated_blocks,code_duplicated_files,code_duplicated_lines_density,code_code_smells,code_sqale_index,code_sqale_debt_ratio,code_complexity_all,code_cognitive_complexity_all,code_complexity_mean_method,code_cognitive_complexity_mean_method,manual_vs_gpt_loc_ratio,manual_vs_gpt_change_commit_ratio,manual_vs_gpt_change_fix_commit_ratio
,pyPhoPlaceCellAnalysis,2022-01-05 17:05:36,Python,3.0,2.0,0.0,0.0,3.0,4313.0,Python,31.0,written by chatgpt,pyPhoPlaceCellAnalysis\e67d900abc57a8f9bed2cb85c2bac9311cfcad5a\src\pyphoplacecellanalysis\General\Model\Configs\LongShortDisplayConfig.py,pyPhoPlaceCellAnalysis\0e8a7ec85ff040fff074fb0b8e4adb88ad7cde04\src\pyphoplacecellanalysis\General\Model\Configs\LongShortDisplayConfig.py,file,,0.0,,"[1,103]",103.0,,,,,,,19.0,18.0,"[-2, -3, -4, -5, -6, -7, -8, -9, -10, -11, -12, -13, -14, -15, -16, -17, -18, -19]","['2134fa381594b5af074ccbb12c3495c5de1ab7fe', '08205d7b542962abefd0d68ff5fb4f5167d3b761', 'a378987a076b4fd97cf3d2986d98f28ef8f26af4', 'b436efd2088b509e3dc46e1361b49fe42b12ae97', '3c1035173e106208d89e050e34c10931ae69eb2b', '8ca61fd011c09de0b5aca4128a36f86e29e6d1ff', 'e00fd077e8f4bc1550c48d3fb334656c90fed0b9', 'f4b3cf31447313ff2293b68e6dd417efb5848b75', '8f425f6d8fe93cfb59fdfb5ab4e253b40ad33325', '85411d924014ec6897fc9161f5e82aff3fb37481', '8ff68828df288044a05db530e1d561c71812ef23', 'c9cdec53c44313757bd49b187043542d148164e1', '381180159456a76c56b2293a3a237fcf6b90b90d', 'a1bf85685c68df49202995445986b6fb8677e341', '81b7a9b0c35c310e662566d33f04c419db6661d1', 'a5f0876b48862e0de7fef2669a5e16961572cc8a', 'a675f966f6f0e828a41db4c7595679612f130b10', '0e8a7ec85ff040fff074fb0b8e4adb88ad7cde04']","[[{'highest_ratio': 0.8700335511213138, 'best_match_position': (1, 117)}], [{'highest_ratio': 0.8612625285739406, 'best_match_position': (1, 117)}], [{'highest_ratio': 0.8646365076571026, 'best_match_position': (1, 117)}], [{'highest_ratio': 0.7372208064757907, 'best_match_position': (1, 175)}], [{'highest_ratio': 0.571619812583668, 'best_match_position': (1, 178)}], [{'highest_ratio': 0.5671575189647479, 'best_match_position': (1, 178)}], [{'highest_ratio': 0.5671575189647479, 'best_match_position': (1, 178)}], [{'highest_ratio': 0.5676017560830419, 'best_match_position': (1, 178)}], [{'highest_ratio': 0.47680460777562134, 'best_match_position': (1, 215)}], [{'highest_ratio': 0.31158674624408317, 'best_match_position': (1, 200)}], [{'highest_ratio': 0.5105587551783368, 'best_match_position': (1, 272)}], [{'highest_ratio': 0.24828785737580172, 'best_match_position': (1, 257)}], [{'highest_ratio': 0.2489172802078822, 'best_match_position': (1, 258)}], [{'highest_ratio': 0.25679822241032696, 'best_match_position': (1, 267)}], [{'highest_ratio': 0.36785807461518394, 'best_match_position': (1, 272)}], [{'highest_ratio': 0.32407833042199136, 'best_match_position': (1, 310)}], [{'highest_ratio': 0.3212576896787423, 'best_match_position': (1, 311)}], [{'highest_ratio': 0.31938026637673284, 'best_match_position': (1, 314)}]]",17.0,"[-2, -3, -4, -5, -6, -7, -9, -10, -11, -12, -13, -14, -15, -16, -17, -18, -19]","['2134fa381594b5af074ccbb12c3495c5de1ab7fe', '08205d7b542962abefd0d68ff5fb4f5167d3b761', 'a378987a076b4fd97cf3d2986d98f28ef8f26af4', 'b436efd2088b509e3dc46e1361b49fe42b12ae97', '3c1035173e106208d89e050e34c10931ae69eb2b', '8ca61fd011c09de0b5aca4128a36f86e29e6d1ff', 'f4b3cf31447313ff2293b68e6dd417efb5848b75', '8f425f6d8fe93cfb59fdfb5ab4e253b40ad33325', '85411d924014ec6897fc9161f5e82aff3fb37481', '8ff68828df288044a05db530e1d561c71812ef23', 'c9cdec53c44313757bd49b187043542d148164e1', '381180159456a76c56b2293a3a237fcf6b90b90d', 'a1bf85685c68df49202995445986b6fb8677e341', '81b7a9b0c35c310e662566d33f04c419db6661d1', 'a5f0876b48862e0de7fef2669a5e16961572cc8a', 'a675f966f6f0e828a41db4c7595679612f130b10', '0e8a7ec85ff040fff074fb0b8e4adb88ad7cde04']","[[{'highest_ratio': 0.8700335511213138, 'best_match_position': (1, 117)}], [{'highest_ratio': 0.8612625285739406, 'best_match_position': (1, 117)}], [{'highest_ratio': 0.8646365076571026, 'best_match_position': (1, 117)}], [{'highest_ratio': 0.7372208064757907, 'best_match_position': (1, 175)}], [{'highest_ratio': 0.571619812583668, 'best_match_position': (1, 178)}], [{'highest_ratio': 0.5671575189647479, 'best_match_position': (1, 178)}], [{'highest_ratio': 0.5676017560830419, 'best_match_position': (1, 178)}], [{'highest_ratio': 0.47680460777562134, 'best_match_position': (1, 215)}], [{'highest_ratio': 0.31158674624408317, 'best_match_position': (1, 200)}], [{'highest_ratio': 0.5105587551783368, 'best_match_position': (1, 272)}], [{'highest_ratio': 0.24828785737580172, 'best_match_position': (1, 257)}], [{'highest_ratio': 0.2489172802078822, 'best_match_position': (1, 258)}], [{'highest_ratio': 0.25679822241032696, 'best_match_position': (1, 267)}], [{'highest_ratio': 0.36785807461518394, 'best_match_position': (1, 272)}], [{'highest_ratio': 0.32407833042199136, 'best_match_position': (1, 310)}], [{'highest_ratio': 0.3212576896787423, 'best_match_position': (1, 311)}], [{'highest_ratio': 0.31938026637673284, 'best_match_position': (1, 314)}]]",0.0,,,,[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,pollyanna,2022-04-18 08:55:23,Perl,4.0,17.0,6.0,5.0,1.0,3615.0,Python,4.0,written by chatgpt,pollyanna\fb4733b93e02b452677fa68089f3eca20231ca96\default\template\python\script\chain_log_verify.py,pollyanna\01621540b86be39d2b2298274b46798b9863ec29\default\template\python\script\chain_log_verify.py,file,,,,"[1,36]",36.0,,,,,,,2.0,1.0,[-2],['01621540b86be39d2b2298274b46798b9863ec29'],"[[{'highest_ratio': 0.7536945812807881, 'best_match_position': (1, 47)}]]",1.0,[-2],['01621540b86be39d2b2298274b46798b9863ec29'],"[[{'highest_ratio': 0.7536945812807881, 'best_match_position': (1, 47)}]]",0.0,,,,[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123.0,FRC-MatchBot,2023-03-26 18:17:51,Python,,1.0,1.0,0.0,1.0,20.0,Python,115.0,written by chatgpt,FRC-MatchBot\7e618246256c651fcef7dc303c81ddb4a61e6a4b\utils.py,,method,,1.0,,"[116,130]",15.0,,,,,,,1.0,0.0,[],[],[],0.0,[],[],[],0.0,,,,[],[],[],380.0,299.0,282.0,24.0,0.0,3.0,3.9,12.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,38.0,0.4,61.0,71.0,2.54,2.96,15.0,11.0,10.0,1.0,0.0,1.0,15.4,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,,,
124.0,magnetmania,2023-03-29 21:34:54,Python,,0.0,0.0,0.0,1.0,1.0,Python,4.0,written by chatgpt,magnetmania\8340a180fd85820dd1f0e4acb2b8d14bc6c94b76\utils.py,,statement,,0.0,,"[5,10]",6.0,,,,,,regular expression,1.0,0.0,[],[],[],0.0,[],[],[],0.0,,,,[],[],[],407.0,306.0,275.0,36.0,3.0,6.0,10.3,35.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,123.0,1.3,73.0,72.0,2.03,2.0,7.0,6.0,1.0,0.0,0.0,1.0,40.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
125.0,Facial_Expressions_Impact_3DFR,2024-05-08 13:51:50,Jupyter Notebook,,0.0,0.0,0.0,1.0,2.0,Python,125.0,written by chatgpt,Facial_Expressions_Impact_3DFR\9fab644a538bed6d2b96305a47fce2c1de0c34e7\src\src\src\utils.py,,method,,0.0,,"[126,174]",49.0,,,,,,,1.0,0.0,[],[],[],0.0,[],[],[],0.0,,,,[],[],[],27208.0,18931.0,15103.0,1153.0,331.0,192.0,19.1,4470.0,4698.0,212.0,50.0,17.3,2.0,4.0,425.0,3494.0,0.6,3452.0,4057.0,2.99,3.52,50.0,33.0,35.0,6.0,0.0,1.0,25.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,6.0,1.33,1.0,,,
126.0,experiments,2024-03-15 20:31:15,Jupyter Notebook,,0.0,0.0,0.0,1.0,50.0,Python,1.0,written by chatgpt,experiments\4f260181f4cb947f9de4dd9ba596e8e26561cb67\german-law-journal-network\lib\kb.py,,file,,9.0,,"[1,59]",59.0,,,,,,,1.0,0.0,[],[],[],0.0,[],[],[],0.0,,,,[],[],[],532.0,224.0,179.0,8.0,0.0,8.0,22.8,66.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,189.0,2.8,43.0,86.0,5.38,10.75,59.0,34.0,26.0,1.0,0.0,1.0,26.1,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,,,
127.0,experiments,2024-03-15 20:31:15,Jupyter Notebook,,0.0,0.0,0.0,1.0,50.0,Python,1.0,written by chatgpt,experiments\4f260181f4cb947f9de4dd9ba596e8e26561cb67\german-law-journal-network\lib\wikidata.py,,file,,9.0,,"[1,31]",31.0,,,,,,,1.0,0.0,[],[],[],0.0,[],[],[],0.0,,,,[],[],[],532.0,224.0,179.0,8.0,0.0,8.0,22.8,66.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,189.0,2.8,43.0,86.0,5.38,10.75,31.0,23.0,21.0,1.0,0.0,1.0,20.7,6.0,0.0,0.0,0.0,0.0,4.0,80.0,11.6,3.0,12.0,3.0,12.0,,,
128.0,micromouse,2024-04-13 23:54:55,Python,,0.0,0.0,0.0,1.0,44.0,Python,10.0,written by chatgpt,micromouse\39e1f57907339064c83b2cd2eda2b95b0e09155a\virtual_micromouse.py,,method,,5.0,,"[11,41]",31.0,,,,,,,12.0,0.0,[],[],[],0.0,[],[],[],0.0,,,,[],[],[],591.0,462.0,427.0,24.0,0.0,2.0,14.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,173.0,1.2,135.0,201.0,5.62,8.38,32.0,18.0,18.0,1.0,0.0,1.0,35.7,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,15.0,8.0,15.0,,,
,hevelius-backend,2020-08-22 14:58:20,Python,2.0,0.0,0.0,9.0,2.0,178.0,Python,13.0,written by chatgpt,hevelius-backend\6280db7620b20c5c513ce9e0a56821c8f0b2dac6\hevelius\utils.py,,method,,3.0,,"[11,14]",4.0,,,,,,,5.0,0.0,[],[],[],0.0,[],[],[],0.0,,,,[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,anime_screenshot_pipeline,2022-12-17 22:32:39,Jupyter Notebook,2.0,175.0,8.0,3.0,3.0,292.0,Python,31.0,written by chatgpt,anime_screenshot_pipeline\81792f215048282e87f2086f767843dd1a1cd258\scripts_v1\classifier_dataset_preparation\crop_and_make_dataset.py,,method,,3.0,,"[32,60]",29.0,,,,,,,1.0,0.0,[],[],[],0.0,[],[],[],0.0,,,,[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,anime_screenshot_pipeline,2022-12-17 22:32:39,Jupyter Notebook,2.0,175.0,8.0,3.0,3.0,292.0,Python,182.0,written by chatgpt,anime_screenshot_pipeline\81792f215048282e87f2086f767843dd1a1cd258\scripts_v1\subsidiary\classify_characters_ensemble.py,,method,,,,"[183,211]",29.0,,,,,,,1.0,0.0,[],[],[],0.0,[],[],[],0.0,,,,[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,image-preprocessing-pipeline,2021-08-03 17:22:28,C++,4.0,6.0,1.0,0.0,3.0,1328.0,Python,26.0,written by chatgpt,image-preprocessing-pipeline\ad49cc57062f1a30dcd9da2332f9a49dec205b37\align_images.py,,method,,167.0,,"[27,36]",10.0,,,,,,,5.0,0.0,[],[],[],0.0,[],[],[],0.0,,,,[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133.0,CFK_Delete_Python,2023-12-12 03:20:39,Python,,1.0,0.0,0.0,1.0,43.0,Python,35.0,written by chatgpt,CFK_Delete_Python\a522c35a62d43e8c7b6269aa2d4d6265ecaf79c5\CFKrestore_subprocess.py,CFK_Delete_Python\8f5ef0df4ab0a9af0b7ba178919200819eb18801\CFKrestore_subprocess.py,method,,8.0,,"[[41,59],[125,137]]",32.0,,,,,,,2.0,1.0,[-2],['8f5ef0df4ab0a9af0b7ba178919200819eb18801'],"[[{'highest_ratio': 0.06769936890418818, 'best_match_position': (48, 66)}, {'highest_ratio': 1.0, 'best_match_position': (102, 114)}]]",1.0,[-2],['8f5ef0df4ab0a9af0b7ba178919200819eb18801'],"[[{'highest_ratio': 0.06769936890418818, 'best_match_position': (48, 66)}, {'highest_ratio': 1.0, 'best_match_position': (102, 114)}]]",0.0,,,,[],[],[],642.0,516.0,342.0,24.0,0.0,5.0,12.4,73.0,158.0,4.0,2.0,24.6,0.0,0.0,3.0,17.0,0.1,68.0,70.0,2.83,2.92,34.0,26.0,23.0,2.0,0.0,1.0,13.3,4.0,0.0,0.0,0.0,0.0,1.0,6.0,0.8,10.0,10.0,5.0,5.0,,,
134.0,CFK_Delete_Python,2023-12-12 03:20:39,Python,,1.0,0.0,0.0,1.0,43.0,Python,128.0,written by chatgpt,CFK_Delete_Python\8f5ef0df4ab0a9af0b7ba178919200819eb18801\CFKdownload_subprocesses.py,,method,,8.0,,"[133,147]",15.0,,,,,,,1.0,0.0,[],[],[],0.0,[],[],[],0.0,,,,[],[],[],889.0,709.0,473.0,34.0,0.0,7.0,10.7,85.0,40.0,2.0,1.0,4.5,0.0,0.0,2.0,11.0,0.1,83.0,82.0,2.44,2.41,16.0,7.0,7.0,1.0,0.0,1.0,36.4,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,,,
135.0,pypatchy,2023-05-25 08:24:18,Jupyter Notebook,3,0.0,0.0,0.0,2.0,280.0,Python,745.0,written by chatgpt,pypatchy\537ee2a3d6abd95ff216c7e92337967b7c4d9bda\pypatchy\design\design_rule.py,,statement,,167.0,,"[748,748]",1.0,,,,,,,2.0,0.0,[],[],[],0.0,[],[],[],0.0,,,,[],[],[],18784.0,10053.0,8361.0,1107.0,102.0,61.0,36.6,5798.0,20.0,2.0,1.0,0.1,0.0,3.0,427.0,3128.0,1.0,2649.0,2964.0,2.39,2.68,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
,hevelius-backend,2020-08-22 14:58:20,Python,2.0,0.0,0.0,9.0,2.0,178.0,Python,10.0,written by chatgpt,hevelius-backend\302289862ed2fcb07b6d09f9a5330a17b815bc61\tests\test_utils.py,,method,,4.0,,"[11,34]",24.0,,,,,test code,,4.0,0.0,[],[],[],0.0,[],[],[],0.0,,,,[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,zTournamentSorter,2015-10-23 19:43:52,Python,,0.0,0.0,9.0,2.0,149.0,Python,1.0,written by chatgpt,zTournamentSorter\170d5aa0d22cd0d22e5d6d87d06e892b05f3ff15\experiments\temperature_check_test.py,,file,,,,"[1,22]",22.0,,,,,,,1.0,0.0,[],[],[],0.0,[],[],[],0.0,,,,[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138.0,netbeansPython,2023-04-03 19:25:12,Java,3,36.0,3.0,23.0,3.0,212.0,Python,72.0,written by chatgpt,netbeansPython\21fefd66851624a3dd19abdb69f575526ab5c7e3\src\main\resources\org\netbeans\modules\python\nb_test_runner.py,,method,,56.0,,"[69,86]",18.0,,,,,,,1.0,0.0,[],[],[],0.0,[],[],[],0.0,,,,[],[],[],552.0,364.0,263.0,23.0,3.0,6.0,15.2,65.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,56.0,0.5,69.0,133.0,3.0,5.78,19.0,6.0,7.0,1.0,0.0,1.0,66.7,12.0,0.0,0.0,0.0,0.0,1.0,5.0,2.8,1.0,0.0,1.0,0.0,,,
139.0,buha,2023-09-05 09:58:57,Python,,0.0,0.0,0.0,1.0,59.0,Python,217.0,written by chatgpt,buha\ae3443d61f9266870097a470f508e2955d15de07\tests\test_login.py,,method,,3.0,,"[216,265]",50.0,,,,,test code,,1.0,0.0,[],[],[],0.0,[],[],[],0.0,,,,[],[],[],5272.0,3686.0,2607.0,307.0,21.0,27.0,12.7,535.0,204.0,6.0,5.0,3.9,0.0,6.0,96.0,760.0,0.7,436.0,214.0,1.42,0.7,51.0,28.0,24.0,2.0,0.0,1.0,30.0,12.0,0.0,0.0,0.0,0.0,3.0,28.0,3.3,2.0,0.0,1.0,0.0,,,
140.0,Sketch-In-Context-Sp2024,2024-01-29 22:59:54,Python,2,0.0,0.0,0.0,1.0,8.0,Python,18.0,written by chatgpt,Sketch-In-Context-Sp2024\8810fd934acdb23b6da6b1228c1df8dbdac646a8\test.py,,method,,1.0,,"[19,37]",19.0,,,,,,,1.0,0.0,[],[],[],0.0,[],[],[],0.0,,,,[],[],[],1140.0,639.0,544.0,27.0,4.0,6.0,26.4,229.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,143.0,0.7,116.0,104.0,4.3,3.85,20.0,9.0,9.0,2.0,0.0,1.0,40.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0,0.5,,,
,studentPythonStuff,2018-09-27 12:53:32,Python,,3.0,0.0,0.0,3.0,81.0,Python,1.0,written by chatgpt,studentPythonStuff\9d031fc9df2bc1352054d1b2295a64951aa5581d\geneticAlgo.py,,file,,,,"[1,55]",55.0,,,,,,,1.0,0.0,[],[],[],0.0,[],[],[],0.0,,,,[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,maybe_not_the_last_letter,2021-07-31 15:44:16,Ren'Py,,17.0,0.0,0.0,1.0,203.0,Python,4.0,written by chatgpt,maybe_not_the_last_letter\4af6dcbc2e9ffd0a80d3f10a3f1c3fe49f096b2c\game\python-packages\donut.py,,file,,1.0,,"[1,67]",67.0,,,,,,,1.0,0.0,[],[],[],0.0,[],[],[],0.0,,,,[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,anime_screenshot_pipeline,2022-12-17 22:32:39,Jupyter Notebook,2.0,175.0,8.0,3.0,3.0,292.0,Python,111.0,written by chatgpt,anime_screenshot_pipeline\81792f215048282e87f2086f767843dd1a1cd258\scripts_v1\subsidiary\classify_characters_advanced.py,,method,,0.0,,"[112,140]",29.0,,,,,,,1.0,0.0,[],[],[],0.0,[],[],[],0.0,,,,[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144.0,Deep-EIoU,2023-06-23 21:51:03,Python,,23.0,4.0,3.0,7.0,12.0,Python,55.0,written by chatgpt,Deep-EIoU\ec03fc2cf36bae7281ebc05f597811930d81df2a\Deep-EIoU\tools\sport_interpolation.py,,statement,,3.0,,"[56,60]",5.0,,,,,,,1.0,0.0,[],[],[],0.0,[],[],[],0.0,,,,[],[],[],37928.0,26622.0,18152.0,1428.0,297.0,228.0,18.0,5833.0,16328.0,536.0,125.0,43.0,0.0,0.0,340.0,2101.0,0.3,3722.0,3786.0,2.61,2.65,6.0,5.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
,BDSN,2021-08-20 03:20:57,Jupyter Notebook,,6.0,7.0,0.0,2.0,477.0,Python,2.0,written by chatgpt,BDSN\6fa9d9873306ce1c513f9de817b76c6a27c2ec0e\SparkStreamingUtils\StreamRelay2.py,BDSN\f1be4bc554f8765c7f64563e05c5f4505056cfe8\SparkStreamingUtils\StreamRelay2.py,file,,9.0,,"[1,59]",59.0,,,,,,,4.0,3.0,"[-2, -3, -4]","['c414a03b66aa35b938c45a374186d47886e9c889', 'f45153dab890328c21b6707d11e06dfabef555fd', 'f1be4bc554f8765c7f64563e05c5f4505056cfe8']","[[{'highest_ratio': 0.9910532736884913, 'best_match_position': (1, 61)}], [{'highest_ratio': 0.9908517991461679, 'best_match_position': (1, 61)}], [{'highest_ratio': 0.9890377588306942, 'best_match_position': (1, 68)}]]",3.0,"[-2, -3, -4]","['c414a03b66aa35b938c45a374186d47886e9c889', 'f45153dab890328c21b6707d11e06dfabef555fd', 'f1be4bc554f8765c7f64563e05c5f4505056cfe8']","[[{'highest_ratio': 0.9910532736884913, 'best_match_position': (1, 61)}], [{'highest_ratio': 0.9908517991461679, 'best_match_position': (1, 61)}], [{'highest_ratio': 0.9890377588306942, 'best_match_position': (1, 68)}]]",0.0,,,,[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,bookworm,2022-12-12 16:31:37,Python,,0.0,0.0,0.0,1.0,8.0,Python,4.0,written by chatgpt,bookworm\9b4408b8d14546b5590e2e3ccb21e40ca0c8e954\tokenlimiter.py,,class,,9.0,,"[5,37]",33.0,,,,,,,1.0,0.0,[],[],[],0.0,[],[],[],0.0,,,,[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.0,allemande,2023-04-13 19:45:28,Jupyter Notebook,5,8.0,1.0,0.0,4.0,1175.0,Python,3.0,written by chatgpt,allemande\15672b243be48194a9d68c98740e9de4d04ee02e\demos\llm-coding\random_password.py,,file,,316.0,,"[1,18]",18.0,,,,,,,1.0,0.0,[],[],[],0.0,[],[],[],0.0,,,,[],[],[],7529.0,4995.0,4618.0,398.0,16.0,67.0,13.3,764.0,727.0,20.0,6.0,9.7,0.0,1.0,85.0,687.0,0.5,1230.0,1247.0,3.09,3.13,18.0,9.0,10.0,1.0,0.0,1.0,35.7,5.0,0.0,0.0,0.0,0.0,1.0,5.0,1.9,2.0,1.0,2.0,1.0,,,
148.0,mod_directory,2024-01-13 23:14:50,Python,,0.0,0.0,0.0,1.0,40.0,Python,3.0,written by chatgpt,mod_directory\7c752ed9fa3b866b62636f7fa150402c0d5d5d02\JSON_img_encode.py,,file,,0.0,,"[1,22]",22.0,,,,,,,1.0,0.0,[],[],[],0.0,[],[],[],0.0,,,,[],[],[],22.0,7.0,5.0,0.0,0.0,1.0,58.8,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,7.0,5.0,0.0,0.0,1.0,58.8,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
,nyt-sudoku,2023-01-15 00:06:36,Jupyter Notebook,,0.0,0.0,0.0,2.0,499.0,Python,4.0,written by chatgpt,nyt-sudoku\baa6c326efb0ea6f45b572f09856d20906541e52\data-analysis\get_candidates.py,,file,,,,"[1,35]",35.0,,,,,,,1.0,0.0,[],[],[],0.0,[],[],[],0.0,,,,[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
