index,project_name,create_time,project_language,contributor,star,fork,issues,watch,project_commits,code_language,keyword_index,matched_keyword,url_of_first_file_commit,path_of_first_file_commit,final_change_commit_path,code_granularity_data,code_func_type,number_of_bug_or_vulnerability_all_commit,comments,start_end_line_data,first_loc,final_start_end_line_data,final_loc_add,final_loc_minus,final_change_type,test_code_data,regular_expression_data,number_of_commits,number_of_change_commit_to_first,change_commit_to_first_index,change_commit_to_first_hash,change_commit_to_first_blocks,number_of_all_change_commit,all_change_commit_index,all_change_commit_hash,all_change_commit_blocks,number_of_all_change_fix_commit,real_fixed_commit_number,real_fixed_commit_hash,real_fixed_commit_reason,all_change_fix_commit_index,all_change_fix_commit_hash,all_change_fix_commit_blocks,project_lines,project_locs,project_statements,project_functions,project_classes,project_files,project_density_comments,project_comments,project_duplicated_lines,project_duplicated_blocks,project_duplicated_files,project_duplicated_lines_density,project_vulnerability,project_bugs,project_code_smells,project_sqale_index,project_sqale_debt_ratio,project_complexity_all,project_cognitive_complexity_all,project_complexity_mean_method,project_cognitive_complexity_mean_method,code_lines,code_locs,code_statements,code_functions,code_classes,code_files,code_density_comments,code_comments,code_duplicated_lines,code_duplicated_blocks,code_duplicated_files,code_duplicated_lines_density,code_code_smells,code_sqale_index,code_sqale_debt_ratio,code_complexity_all,code_cognitive_complexity_all,code_complexity_mean_method,code_cognitive_complexity_mean_method,manual_vs_gpt_loc_ratio,manual_vs_gpt_change_commit_ratio,manual_vs_gpt_change_fix_commit_ratio
160,ChatWeb,2023/4/1 13:32,Java,,28,12,2,1,7,Java,6,generated by gpt-3,https://github.com/379685397/ChatWeb/blob/d23bf8df0d1a3cf291b2b299a9781a4afee536c0/src/main/java/com/chatweb/model/completion/chat/ChatCompletionChoice.java,ChatWeb\d23bf8df0d1a3cf291b2b299a9781a4afee536c0\src\main\java\com\chatweb\model\completion\chat\ChatCompletionChoice.java,,file,Framework and library,0,,"[1,26]",26,,,,,,,1,0,[],[],[],0,[],[],[],0,,,,[],[],[],6228,3458,1027,350,113,109,21.1,926,0,0,0,0,10,7,353,2523,2.4,475,190,1.36,0.54,26,8,0,0,1,1,33.3,4,0,0,0,0,0,0,0,0,0,,,,,
161,langchain-java,2023/6/1 15:01,Java,,1,1,0,1,16,Java,10,generated by gpt-3,https://github.com/langchain-java/langchain-java/blob/217da9fa05bd05458d53db6a49fb8d8f93d537fe/src/main/java/im/langchainjava/llm/entity/ChatCompletionChoice.java,langchain-java\217da9fa05bd05458d53db6a49fb8d8f93d537fe\src\main\java\im\langchainjava\llm\entity\ChatCompletionChoice.java,,file,Data processing and transformation,5,,"[1,34]",34,,,,,,,1,0,[],[],[],0,[],[],[],0,,,,[],[],[],4473,3271,1080,301,103,84,6,210,103,6,5,2.3,0,6,218,1817,1.9,424,274,1.41,0.91,34,16,0,0,1,1,20,4,0,0,0,0,0,0,0,0,0,,,,,
162,fluent-integrations,2023/3/20 6:49,Java,,0,1,0,0,7,Java,6,generated by gpt-3,https://github.com/fluent-qa/fluent-integrations/blob/08fa84d96d836357caa3abc034632c5eec0443f5/qabox-openai/src/main/java/io/fluent/openai/models/completion/CompletionChoice.java,fluent-integrations\08fa84d96d836357caa3abc034632c5eec0443f5\qabox-openai\src\main\java\io\fluent\openai\models\completion\CompletionChoice.java,,file,Framework and library,0,,"[1,32]",32,,,,,,,1,0,[],[],[],0,[],[],[],0,,,,[],[],[],2584,1240,184,92,54,54,22,349,0,0,0,0,0,0,58,585,1.6,78,10,0.85,0.11,32,9,0,0,1,1,40,6,0,0,0,0,1,2,0.7,0,0,,,,,
163,knowledge_box,2023/3/27 15:04,Java,,20,4,2,1,8,Java,6,generated by gpt-3,https://github.com/FFFamily/knowledge_box/blob/bb19969081d66859422aff06df5e0df8d2709046/src/main/java/com/tutu/knowledge_box/ai/openai/edit/EditChoice.java,knowledge_box\bb19969081d66859422aff06df5e0df8d2709046\src\main\java\com\tutu\knowledge_box\ai\openai\edit\EditChoice.java,,file,Data processing and transformation,0,,"[1,23]",23,,,,,,,1,0,[],[],[],0,[],[],[],0,,,,[],[],[],2542,1146,149,80,58,55,26.5,413,0,0,0,0,0,0,84,684,2,74,24,0.93,0.3,23,7,0,0,1,1,36.4,4,0,0,0,0,0,0,0,0,0,,,,,
164,spring-gpt,2023/3/2 8:31,JavaScript,,0,0,1,1,76,Java,6,generated by gpt-3,https://github.com/DongJu-Na/spring-gpt/blob/ba18e3eea9d294928973e927e019ca0124f81b81/src/main/java/com/openai/springGpt/dto/edit/EditChoice.java,spring-gpt\ba18e3eea9d294928973e927e019ca0124f81b81\src\main\java\com\openai\springGpt\dto\edit\EditChoice.java,,file,Data processing and transformation,2,,"[1,23]",23,,,,,,,1,0,[],[],[],0,[],[],[],0,,,,[],[],[],2541,1185,183,78,50,49,23.8,370,32,2,1,1.3,0,1,134,1216,3.4,69,25,0.88,0.32,23,7,0,0,1,1,36.4,4,0,0,0,0,1,10,4.8,0,0,,,,,
166,chatgpt-java,2023/4/22 9:04,Java,,0,0,1,2,2,Java,6,generated by gpt-3,https://github.com/379685397/chatgpt-java/blob/cab4de831cb17c578495c803d7d8062c84d57c4f/chatgpt-java-api/src/main/java/com/hq/openai/model/completion/chat/ChatCompletionChoice.java,chatgpt-java\cab4de831cb17c578495c803d7d8062c84d57c4f\chatgpt-java-api\src\main\java\com\hq\openai\model\completion\chat\ChatCompletionChoice.java,,file,Data processing and transformation,0,,"[1,26]",26,,,,,,,1,0,[],[],[],0,[],[],[],0,,,,[],[],[],1407,818,225,61,32,31,17.3,171,105,6,3,7.5,0,0,90,809,3.3,103,60,1.69,0.98,26,8,0,0,1,1,33.3,4,0,0,0,0,0,0,0,0,0,,,,,
167,knowledge_box,2023/3/27 15:04,Java,,20,4,2,1,8,Java,6,generated by gpt-3,https://github.com/FFFamily/knowledge_box/blob/bb19969081d66859422aff06df5e0df8d2709046/src/main/java/com/tutu/knowledge_box/ai/openai/completion/chat/ChatCompletionChoice.java,knowledge_box\bb19969081d66859422aff06df5e0df8d2709046\src\main\java\com\tutu\knowledge_box\ai\openai\completion\chat\ChatCompletionChoice.java,,file,Data processing and transformation,0,,"[1,27]",27,,,,,,,1,0,[],[],[],0,[],[],[],0,,,,[],[],[],2542,1146,149,80,58,55,26.5,413,0,0,0,0,0,0,84,684,2,74,24,0.93,0.3,27,10,0,0,1,1,28.6,4,0,0,0,0,0,0,0,0,0,,,,,
168,MCChatGPT,2023/3/8 2:20,Java,2,13,3,1,1,18,Java,6,generated by gpt-3,https://github.com/Bawnorton/MCChatGPT/blob/fb68f1071e6660bece9e871b2e66af1f2d12c294/forge/src/main/java/com/theokanning/openai/completion/CompletionChoice.java,MCChatGPT\fb68f1071e6660bece9e871b2e66af1f2d12c294\forge\src\main\java\com\theokanning\openai\completion\CompletionChoice.java,,file,Data processing and transformation,0,,"[1,32]",32,,,,,,,1,0,[],[],[],0,[],[],[],0,,,,[],[],[],3312,1875,543,157,57,55,16.4,367,296,10,10,8.9,4,0,90,989,1.8,212,117,1.35,0.75,32,9,0,0,1,1,40,6,0,0,0,0,1,2,0.7,0,0,,,,,
169,spring-gpt,2023/3/2 8:31,JavaScript,,0,0,1,1,76,Java,9,generated by gpt-3,https://github.com/DongJu-Na/spring-gpt/blob/ba18e3eea9d294928973e927e019ca0124f81b81/src/main/java/com/openai/springGpt/dto/edit/EditResult.java,spring-gpt\ba18e3eea9d294928973e927e019ca0124f81b81\src\main\java\com\openai\springGpt\dto\edit\EditResult.java,,file,Data processing and transformation,2,,"[1,36]",36,,,,,,,1,0,[],[],[],0,[],[],[],0,,,,[],[],[],2541,1185,183,78,50,49,23.8,370,32,2,1,1.3,0,1,134,1216,3.4,69,25,0.88,0.32,36,11,0,0,1,1,35.3,6,0,0,0,0,5,50,15.2,0,0,,,,,
170,fluent-integrations,2023/3/20 6:49,Java,,0,1,0,0,7,Java,9,generated by gpt-3,https://github.com/fluent-qa/fluent-integrations/blob/08fa84d96d836357caa3abc034632c5eec0443f5/qabox-openai/src/main/java/io/fluent/openai/models/edit/EditResult.java,fluent-integrations\08fa84d96d836357caa3abc034632c5eec0443f5\qabox-openai\src\main\java\io\fluent\openai\models\edit\EditResult.java,,file,Data processing and transformation,0,,"[1,36]",36,,,,,,,1,0,[],[],[],0,[],[],[],0,,,,[],[],[],2584,1240,184,92,54,54,22,349,0,0,0,0,0,0,58,585,1.6,78,10,0.85,0.11,36,11,0,0,1,1,35.3,6,0,0,0,0,4,40,12.1,0,0,,,,,
171,fluent-integrations,2023/3/20 6:49,Java,,0,1,0,0,7,Java,6,generated by gpt-3,https://github.com/fluent-qa/fluent-integrations/blob/08fa84d96d836357caa3abc034632c5eec0443f5/qabox-openai/src/main/java/io/fluent/openai/models/completion/chat/ChatCompletionChoice.java,fluent-integrations\08fa84d96d836357caa3abc034632c5eec0443f5\qabox-openai\src\main\java\io\fluent\openai\models\completion\chat\ChatCompletionChoice.java,,file,Framework and library,0,,"[1,27]",27,,,,,,,1,0,[],[],[],0,[],[],[],0,,,,[],[],[],2584,1240,184,92,54,54,22,349,0,0,0,0,0,0,58,585,1.6,78,10,0.85,0.11,27,10,0,0,1,1,28.6,4,0,0,0,0,0,0,0,0,0,,,,,
172,spring-gpt,2023/3/2 8:31,JavaScript,,0,0,1,1,76,Java,6,generated by gpt-3,https://github.com/DongJu-Na/spring-gpt/blob/ba18e3eea9d294928973e927e019ca0124f81b81/src/main/java/com/openai/springGpt/dto/completion/chat/ChatCompletionChoice.java,spring-gpt\ba18e3eea9d294928973e927e019ca0124f81b81\src\main\java\com\openai\springGpt\dto\completion\chat\ChatCompletionChoice.java,,file,Data processing and transformation,2,,"[1,27]",27,,,,,,,1,0,[],[],[],0,[],[],[],0,,,,[],[],[],2541,1185,183,78,50,49,23.8,370,32,2,1,1.3,0,1,134,1216,3.4,69,25,0.88,0.32,27,10,0,0,1,1,28.6,4,0,0,0,0,1,10,3.3,0,0,,,,,
173,spring-gpt,2023/3/2 8:31,JavaScript,,0,0,1,1,76,Java,6,generated by gpt-3,https://github.com/DongJu-Na/spring-gpt/blob/ba18e3eea9d294928973e927e019ca0124f81b81/src/main/java/com/openai/springGpt/dto/completion/CompletionChoice.java,spring-gpt\ba18e3eea9d294928973e927e019ca0124f81b81\src\main\java\com\openai\springGpt\dto\completion\CompletionChoice.java,,file,Data processing and transformation,2,,"[1,32]",32,,,,,,,1,0,[],[],[],0,[],[],[],0,,,,[],[],[],2541,1185,183,78,50,49,23.8,370,32,2,1,1.3,0,1,134,1216,3.4,69,25,0.88,0.32,32,9,0,0,1,1,40,6,0,0,0,0,2,12,4.4,0,0,,,,,
174,knowledge_box,2023/3/27 15:04,Java,,20,4,2,1,8,Java,6,generated by gpt-3,https://github.com/FFFamily/knowledge_box/blob/bb19969081d66859422aff06df5e0df8d2709046/src/main/java/com/tutu/knowledge_box/ai/openai/completion/CompletionChoice.java,knowledge_box\bb19969081d66859422aff06df5e0df8d2709046\src\main\java\com\tutu\knowledge_box\ai\openai\completion\CompletionChoice.java,,file,Framework and library,0,,"[1,32]",32,,,,,,,1,0,[],[],[],0,[],[],[],0,,,,[],[],[],2542,1146,149,80,58,55,26.5,413,0,0,0,0,0,0,84,684,2,74,24,0.93,0.3,32,9,0,0,1,1,40,6,0,0,0,0,1,2,0.7,0,0,,,,,
175,MCChatGPT,2023/3/8 2:20,Java,2,13,3,1,1,18,Java,6,generated by gpt-3,https://github.com/Bawnorton/MCChatGPT/blob/fb68f1071e6660bece9e871b2e66af1f2d12c294/forge/src/main/java/com/theokanning/openai/completion/chat/ChatCompletionChoice.java,MCChatGPT\fb68f1071e6660bece9e871b2e66af1f2d12c294\forge\src\main\java\com\theokanning\openai\completion\chat\ChatCompletionChoice.java,,file,Data processing and transformation,0,,"[1,27]",27,,,,,,,1,0,[],[],[],0,[],[],[],0,,,,[],[],[],3312,1875,543,157,57,55,16.4,367,296,10,10,8.9,4,0,90,989,1.8,212,117,1.35,0.75,27,10,0,0,1,1,28.6,4,0,0,0,0,0,0,0,0,0,,,,,
176,MCChatGPT,2023/3/8 2:20,Java,2,13,3,1,1,18,Java,6,generated by gpt-3,https://github.com/Bawnorton/MCChatGPT/blob/fb68f1071e6660bece9e871b2e66af1f2d12c294/forge/src/main/java/com/theokanning/openai/edit/EditChoice.java,MCChatGPT\fb68f1071e6660bece9e871b2e66af1f2d12c294\forge\src\main\java\com\theokanning\openai\edit\EditChoice.java,,file,Data processing and transformation,0,,"[1,23]",23,,,,,,,1,0,[],[],[],0,[],[],[],0,,,,[],[],[],3312,1875,543,157,57,55,16.4,367,296,10,10,8.9,4,0,90,989,1.8,212,117,1.35,0.75,23,7,0,0,1,1,36.4,4,0,0,0,0,0,0,0,0,0,,,,,
178,ChatWeb,2023/5/12 11:19,Java,,0,0,0,1,7,Java,6,generated by gpt-3,https://github.com/379685397/ChatWeb/blob/d23bf8df0d1a3cf291b2b299a9781a4afee536c0/src/main/java/com/chatweb/model/completion/chat/ChatCompletionChoice.java,ChatWeb\d23bf8df0d1a3cf291b2b299a9781a4afee536c0\src\main\java\com\chatweb\model\completion\chat\ChatCompletionChoice.java,,file,Framework and library,0,,"[1,26]",26,,,,,,,1,0,[],[],[],0,[],[],[],0,,,,[],[],[],6228,3458,1027,350,113,109,21.1,926,0,0,0,0,10,7,353,2523,2.4,475,190,1.36,0.54,26,8,0,0,1,1,33.3,4,0,0,0,0,0,0,0,0,0,,,,,
180,chatgpt,2023/3/4 2:09,JavaScript,,10,2,0,1,12,Java,6,generated by gpt-4,https://github.com/huangqingjian/chatgpt/blob/ede9963b4a266597211924aec712c736757e798d/chatgpt-service/src/main/java/com/chatgpt/ai/response/ChatCompletionChoice.java,chatgpt\ede9963b4a266597211924aec712c736757e798d\chatgpt-service\src\main\java\com\chatgpt\ai\response\ChatCompletionChoice.java,,file,Framework and library,0,,"[1,50]",50,,,,,,,1,0,[],[],[],0,[],[],[],0,,,,[],[],[],11142,6370,1852,930,150,148,18.5,1443,1989,70,41,17.9,0,2,241,2188,1.1,1063,306,1.14,0.33,50,25,6,6,1,1,16.7,5,0,0,0,0,4,14,1.9,6,0,1,0,,,
183,LeetCode,2024/3/11 18:43,Java,,0,0,0,1,5,Java,5,generated with copilot,https://github.com/MurrayDylan/LeetCode/blob/2c44ee9d58710b2f54edf36d8e033534805f2077/TwoSum/src/Main.java,LeetCode\2c44ee9d58710b2f54edf36d8e033534805f2077\TwoSum\src\Main.java,,method,Algorithm and data structure,0,,"[6,16]",11,,,,,,,1,0,[],[],[],0,[],[],[],0,,,,[],[],[],82,63,41,7,3,2,3.1,2,0,0,0,0,0,0,4,40,2.1,20,18,2.86,2.57,12,9,6,1,1,1,0,0,0,0,0,0,3,25,7.6,2,1,2,1,,,
2,jt-cmsi662,2023/5/23 6:08,Python,2,0,0,0,2,33,Java,52,written by chatgpt,https://github.com/jasoncd31/jt-cmsi662/blob/8fef04ff1a2d5550d7dfb806db52a9b4a5c48881/homework-2/java/SimpleShoppingCart.java,jt-cmsi662\8fef04ff1a2d5550d7dfb806db52a9b4a5c48881\homework-2\java\SimpleShoppingCart.java,,method,Data processing and transformation,1,,"[53,60]",8,,,,,,,2,0,[],[],[],0,[],[],[],0,,,,[],[],[],119,84,49,10,4,4,16,16,0,0,0,0,0,0,20,196,7.8,15,5,1.5,0.5,9,8,6,1,1,1,0,0,0,0,0,0,2,15,5,2,1,2,1,,,
4,chatty-backend,2024/2/6 7:50,Java,,0,0,0,1,6,Java,9,written by chatgpt,https://github.com/nocpiun/chatty-backend/blob/9b990df69c3f62b1ec6794731a6360451fe57573/src/main/java/net/nocpiun/chatty/utils/UniqueID.java,chatty-backend\9b990df69c3f62b1ec6794731a6360451fe57573\src\main\java\net\nocpiun\chatty\utils\UniqueID.java,,method,Security,0,,"[10,19]",10,,,,,,,1,0,[],[],[],0,[],[],[],0,,,,[],[],[],647,494,171,53,25,25,2.6,13,0,0,0,0,0,0,58,701,4.7,67,20,1.26,0.38,11,10,7,1,1,1,0,0,0,0,0,0,3,20,5.6,2,1,2,1,,,
5,HoldemEvaluator,2024/1/17 0:55,Java,,0,0,0,1,4,Java,7,written by chatgpt,https://github.com/happyfool1/HoldemEvaluator/blob/cb722a5471f2ac667e86c947e5061f2f9436d936/ReplaceStringInAllJavaFiles.java,HoldemEvaluator\cb722a5471f2ac667e86c947e5061f2f9436d936\ReplaceStringInAllJavaFiles.java,,file,File operations and I/O operation,0,,"[1,63]",63,,,,,,,1,0,[],[],[],0,[],[],[],0,,,,[],[],[],31466,20945,11877,748,102,62,22.6,6105,5695,119,20,18.1,0,47,1204,13037,2.1,3986,4534,5.33,6.06,63,30,13,2,1,1,43.4,23,0,0,0,0,6,55,6.1,3,2,1.5,1,,,
6,SudokuSolver,2023/7/2 14:16,Java,,0,0,0,1,15,Java,6,written by chatgpt,https://github.com/LeoUschi232/SudokuSolver/blob/c7beebd8e1b2e8a2243a24950b9f01490e573e7c/src/main/BacktrackingSolver.java,SudokuSolver\c7beebd8e1b2e8a2243a24950b9f01490e573e7c\src\main\BacktrackingSolver.java,,file,Algorithm and data structure,2,,"[1,98]",98,,,,,,,1,0,[],[],[],0,[],[],[],0,,,,[],[],[],621,457,193,32,9,9,11.6,60,0,0,0,0,0,2,38,458,3.3,116,194,3.62,6.06,98,66,36,4,1,1,21.4,18,0,0,0,0,7,70,3.5,21,37,5.25,9.25,,,
8,Wyvern,2023/4/29 16:21,Java,3,1,0,0,1,107,Java,9,written by chatgpt,https://github.com/Wyvern-org/Wyvern/blob/7bb94e005b131ace0c29c13b1e22d279b1f7be25/Wyvern%20Client/src/wyvern/util/ColorMap.java,Wyvern\7bb94e005b131ace0c29c13b1e22d279b1f7be25\Wyvern Client\src\wyvern\util\ColorMap.java,,file,Data processing and transformation,11,,"[1,39]",39,,,,,,,1,0,[],[],[],0,[],[],[],0,,,,[],[],[],3259,2690,1235,164,51,50,6.2,177,186,8,7,5.7,0,22,296,3331,4.1,373,500,2.27,3.05,39,29,17,1,1,1,37,17,0,0,0,0,1,5,0.6,1,0,1,0,,,
9,Java-Granulator,2023/6/12 22:40,Java,,0,0,0,1,1,Java,57,written by chatgpt,https://github.com/jeffersoncaspary/Java-Granulator/blob/01568ae1599ea327aae81bdd2e3ee9f1cac53d8a/src/model/LoudnessDensity.java,Java-Granulator\01568ae1599ea327aae81bdd2e3ee9f1cac53d8a\src\model\LoudnessDensity.java,,method,Algorithm and data structure,0,,"[58,88]",31,,,,,,,1,0,[],[],[],0,[],[],[],0,,,,[],[],[],865,638,375,47,12,11,20.8,168,259,8,5,29.9,0,12,71,520,2.7,113,116,2.4,2.47,32,21,12,1,1,1,20.7,6,0,0,0,0,4,20,2.9,5,8,5,8,,,
10,ScholarStack,2023/12/15 9:37,Java,5,0,0,0,1,181,Java,8,written by chatgpt,https://github.com/Dan1678/ScholarStack/blob/1f83f241e42c8d992902ba2d61d35e6485f45693/src/main/java/MainUI/WrappedTreeRndr.java,ScholarStack\1f83f241e42c8d992902ba2d61d35e6485f45693\src\main\java\MainUI\WrappedTreeRndr.java,,file,User interface,30,,"[1,33]",33,,,,,,,1,0,[],[],[],0,[],[],[],0,,,,[],[],[],1659,977,511,74,25,23,20.8,257,0,0,0,0,0,5,159,1375,4.7,140,101,1.89,1.36,33,25,8,2,1,1,3.8,1,0,0,0,0,1,10,1.3,3,2,1.5,1,,,
11,MARS-ChatGPT,2023/11/16 4:51,HTML,5,0,0,0,1,27,Java,131,written by chatgpt,https://github.com/MyristicaFragrans/MARS-ChatGPT/blob/2a1e9b4b4f5be8c491d030f253b42e7c3a9482d4/src/main/java/mars/tools/ChatGPT.java,MARS-ChatGPT\2a1e9b4b4f5be8c491d030f253b42e7c3a9482d4\src\main\java\mars\tools\ChatGPT.java,,method,Network requests and API call,5,,"[133,155]",23,,,,,,,1,0,[],[],[],0,[],[],[],0,,,,[],[],[],61085,33235,17034,2505,411,219,32,15640,4588,217,44,7.5,5,105,3686,32304,3.2,6286,6009,2.51,2.4,24,21,12,1,1,1,0,0,0,0,0,0,4,27,3.9,1,1,1,1,,,
13,ArtemisTasks,2023/11/21 12:29,Java,,0,0,0,1,97,Java,68,written by chatgpt,https://github.com/nodairyco/ArtemisTasks/blob/98db65f7d7f1e4e742047509c357f10877444215/AdventuinParty/pgdp/adventuin/AdventuinParty.java,ArtemisTasks\98db65f7d7f1e4e742047509c357f10877444215\AdventuinParty\pgdp\adventuin\AdventuinParty.java,,method,Data processing and transformation,2,,"[69,91]",23,,,,,,,1,0,[],[],[],0,[],[],[],0,,,,[],[],[],2459,2103,936,326,56,58,3.2,70,0,0,0,0,0,5,114,818,1.3,503,243,1.54,0.75,24,15,13,1,1,1,10.5,2,0,0,0,0,5,40,7.8,2,1,2,1,,,
14,QRelcome,2024/1/29 3:52,Java,6,1,1,26,1,60,Java,67,written by chatgpt,https://github.com/CMPUT301W24T62/QRelcome/blob/d457c56ed9c5c0cad368182cbff2c6006bae3d52/app/src/main/java/com/example/qrelcome/CacheUUID.java,QRelcome\d457c56ed9c5c0cad368182cbff2c6006bae3d52\app\src\main\java\com\example\qrelcome\CacheUUID.java,,method,File operations and I/O operation,7,,"[72,93]",22,,,,,,,5,0,[],[],[],0,[],[],[],0,,,,[],[],[],337,223,64,16,7,7,11.2,28,0,0,0,0,0,1,8,45,0.7,24,8,1.5,0.5,23,16,10,1,1,1,0,0,0,0,0,0,3,20,3.7,2,2,2,2,,,
15,plantify,2024/1/23 15:30,C++,,0,0,0,1,4,Java,7,written by chatgpt,https://github.com/alecsiuh/plantify/blob/8492e569496c820b6d2249ec1838439748954505/plantifybackend/src/main/java/be/kdg/integration/plantifybackend/Util/MovingAverage.java,plantify\8492e569496c820b6d2249ec1838439748954505\plantifybackend\src\main\java\be\kdg\integration\plantifybackend\Util\MovingAverage.java,,file,Data processing and transformation,0,,"[1,20]",20,,,,,,,1,0,[],[],[],0,[],[],[],0,,,,[],[],[],3185,2192,747,307,43,42,9.5,230,119,4,4,3.7,0,2,48,482,0.7,326,101,1.06,0.33,20,14,6,1,1,1,12.5,2,0,0,0,0,2,15,3.6,3,2,3,2,,,
16,airbyte,2023/9/6 13:25,Python,776,0,0,0,0,12299,Java,11,written by chatgpt,https://github.com/moneribr/airbyte/blob/480a43b9ab758e130832186116df78242b6086e2/airbyte-integrations/bases/base-java/src/main/java/io/airbyte/integrations/destination_async/AirbyteFileUtils.java,airbyte\480a43b9ab758e130832186116df78242b6086e2\airbyte-integrations\bases\base-java\src\main\java\io\airbyte\integrations\destination_async\AirbyteFileUtils.java,,file,Data processing and transformation,5052,,"[1,44]",44,,,,,,,1,0,[],[],[],0,[],[],[],0,,,,[],[],[],157114,113937,36034,9053,1667,1516,6.4,7736,11966,642,270,7.6,2,157,3292,39468,1.2,14868,6324,1.64,0.7,44,22,9,1,1,1,21.4,6,0,0,0,0,5,25,3.8,5,5,5,5,,,
17,MakDan_project,2024/3/24 19:14,Java,,1,0,0,1,15,Java,78,written by chatgpt,https://github.com/Wolfysteyr/MakDan_project/blob/f6fdf07f3a1df20cbf2e1cdd4ebd4622e76486e5/src/main/java/com/example/makdan_project/Main.java,MakDan_project\f6fdf07f3a1df20cbf2e1cdd4ebd4622e76486e5\src\main\java\com\example\makdan_project\Main.java,,method,Data processing and transformation,5,,"[79,107]",29,,,,,,,1,0,[],[],[],0,[],[],[],0,,,,[],[],[],768,579,235,46,8,9,0.5,3,66,4,2,8.6,0,1,41,482,2.8,69,30,1.5,0.65,30,24,22,1,1,1,0,0,0,0,0,0,4,40,5.1,3,3,3,3,,,
18,modding,2023/12/28 2:13,Java,,0,0,0,1,78,Java,592,written by chatgpt,https://github.com/Thomas1034/modding/blob/310055f863fbdda7bb2ef9591853ad921b0e023f/1.20.1/verdant/src/main/java/com/thomas/verdant/util/Utilities.java,modding\310055f863fbdda7bb2ef9591853ad921b0e023f\1.20.1\verdant\src\main\java\com\thomas\verdant\util\Utilities.java,,class,Scientific computation and numerical analysis,9,,"[593,653]",61,,,,,,,3,0,[],[],[],0,[],[],[],0,,,,[],[],[],28346,21584,8329,1537,302,278,8.4,1975,5903,119,68,20.8,0,17,1199,7753,1.2,3774,2121,2.46,1.38,62,43,19,5,1,1,8.5,4,0,0,0,0,2,15,1.2,9,7,1.8,1.4,,,
21,airbyte,2023/11/8 18:04,Python,823,0,0,3,1,13503,Java,11,written by chatgpt,https://github.com/2lambda123/airbyte/blob/da32fc86bf6450b4d02d4cc9e5f761b80529255a/airbyte-cdk/java/airbyte-cdk/core/src/main/java/io/airbyte/cdk/integrations/destination_async/AirbyteFileUtils.java,airbyte\da32fc86bf6450b4d02d4cc9e5f761b80529255a\airbyte-cdk\java\airbyte-cdk\core\src\main\java\io\airbyte\cdk\integrations\destination_async\AirbyteFileUtils.java,,file,Data processing and transformation,5388,,"[1,44]",44,,,,,,,1,0,[],[],[],0,[],[],[],0,,,,[],[],[],178491,127210,41279,9870,1850,1669,6.9,9468,12972,663,279,7.3,2,197,3656,43266,1.1,16436,7141,1.67,0.72,44,22,9,1,1,1,21.4,6,0,0,0,0,5,25,3.8,5,5,5,5,,,
23,modding,2023/12/28 2:13,Java,,0,0,0,1,78,Java,561,written by chatgpt,https://github.com/Thomas1034/modding/blob/e72a663dcf53fe6660b13388fe0bd5f0a7dd34fd/1.20.1/examplemod/src/main/java/com/thomas/cloudscape/util/Utilities.java,modding\e72a663dcf53fe6660b13388fe0bd5f0a7dd34fd\1.20.1\examplemod\src\main\java\com\thomas\cloudscape\util\Utilities.java,,class,Algorithm and data structure,9,,"[562,622]",61,,,,,,,4,0,[],[],[],0,[],[],[],0,,,,[],[],[],23178,17893,6703,1212,231,216,7.6,1480,1471,57,31,6.3,0,11,900,4959,0.9,3065,1682,2.53,1.39,62,43,19,5,1,1,8.5,4,0,0,0,0,2,15,1.2,9,7,1.8,1.4,,,
24,Java-Granulator,2023/6/12 22:40,Java,,0,0,0,1,1,Java,75,written by chatgpt,https://github.com/jeffersoncaspary/Java-Granulator/blob/01568ae1599ea327aae81bdd2e3ee9f1cac53d8a/src/model/GranulateNoisiness.java,Java-Granulator\01568ae1599ea327aae81bdd2e3ee9f1cac53d8a\src\model\GranulateNoisiness.java,,method,Algorithm and data structure,0,,"[76,106]",31,,,,,,,1,0,[],[],[],0,[],[],[],0,,,,[],[],[],865,638,375,47,12,11,20.8,168,259,8,5,29.9,0,12,71,520,2.7,113,116,2.4,2.47,32,21,12,1,1,1,20.7,6,0,0,0,0,4,20,2.9,5,8,5,8,,,
30,spark-dbt-iceberg,2024/3/25 17:17,Python,,0,0,0,1,9,Java,11,written by chatgpt,https://github.com/knguyennt/spark-dbt-iceberg/blob/1a293b691ca5faeb9f273c142128ad67e940df8e/airbyte/airbyte-integrations/bases/base-java/src/main/java/io/airbyte/integrations/destination_async/AirbyteFileUtils.java,spark-dbt-iceberg\1a293b691ca5faeb9f273c142128ad67e940df8e\airbyte\airbyte-integrations\bases\base-java\src\main\java\io\airbyte\integrations\destination_async\AirbyteFileUtils.java,,file,Data processing and transformation,1,,"[1,44]",44,,,,,,,1,0,[],[],[],0,[],[],[],0,,,,[],[],[],159427,115543,36605,9202,1694,1536,6.4,7905,11991,644,273,7.5,2,174,3314,39870,1.2,15086,6385,1.64,0.69,44,22,9,1,1,1,21.4,6,0,0,0,0,5,25,3.8,5,5,5,5,,,
